schedule_id,train_id,train_no,train_name,train_type,priority_value,priority_name,final_priority,station_id,station_name,scheduled_arrival,scheduled_departure,platform_no,track_id,order_no,avg_delay_minutes
4096,144,90387,Bharatpur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-26 19:33:16.238,2025-10-26 19:45:16.238,37,1,18,66.4
4097,144,90387,Bharatpur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-26 20:17:16.238,2025-10-26 20:24:16.238,37,1,19,66.4
4098,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,1,Jaipur Junction,2025-10-03 19:09:17.791,2025-10-03 19:17:17.791,1,1,1,66.4
4099,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,1,Jaipur Junction,2025-10-03 20:07:17.791,2025-10-03 20:18:17.791,2,1,2,66.4
4100,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,1,Jaipur Junction,2025-10-03 21:45:17.791,2025-10-03 21:56:17.791,3,1,3,66.4
4101,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,2,Bais Godam,2025-10-03 22:36:17.791,2025-10-03 22:43:17.791,7,1,4,66.4
4102,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,2,Bais Godam,2025-10-03 23:28:17.791,2025-10-03 23:40:17.791,8,1,5,66.4
4103,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,3,Dahar Ka Balaji,2025-10-04 01:20:17.791,2025-10-04 01:27:17.791,11,1,6,66.4
4104,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-04 03:52:17.791,2025-10-04 04:03:17.791,13,1,7,66.4
4105,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-04 06:39:17.791,2025-10-04 06:44:17.791,15,1,8,66.4
4106,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-04 09:35:17.791,2025-10-04 09:50:17.791,14,1,9,66.4
4107,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,5,Durgapura,2025-10-04 10:40:17.791,2025-10-04 10:43:17.791,18,1,10,66.4
4108,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,5,Durgapura,2025-10-04 12:34:17.791,2025-10-04 12:36:17.791,16,1,11,66.4
4109,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-04 13:17:17.791,2025-10-04 13:25:17.791,19,1,12,66.4
4110,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-04 16:04:17.791,2025-10-04 16:15:17.791,22,1,13,66.4
4111,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-04 17:28:17.791,2025-10-04 17:30:17.791,25,1,14,66.4
4112,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-04 18:58:17.791,2025-10-04 19:02:17.791,23,1,15,66.4
4113,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-04 21:31:17.791,2025-10-04 21:35:17.791,26,1,16,66.4
4114,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-05 00:23:11.674,2025-10-05 00:32:11.674,29,1,17,66.4
4115,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-05 01:02:17.791,2025-10-05 01:15:17.791,26,1,18,66.4
4116,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-05 02:52:17.791,2025-10-05 02:55:17.791,27,1,19,66.4
4117,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-05 03:32:17.791,2025-10-05 03:43:17.791,34,1,20,66.4
4118,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-05 04:28:17.791,2025-10-05 04:40:17.791,37,1,21,66.4
4119,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-05 06:38:17.791,2025-10-05 06:47:17.791,36,1,22,66.4
4120,438,91851,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-05 08:14:17.791,2025-10-05 08:17:17.791,38,1,23,66.4
4121,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,3,Dahar Ka Balaji,2025-10-18 11:42:34.607,2025-10-18 11:46:34.607,11,1,1,66.4
4122,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-18 12:16:34.607,2025-10-18 12:19:34.607,13,1,2,66.4
4123,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-18 13:51:30.425,2025-10-18 14:00:30.425,13,1,3,66.4
4124,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-18 15:41:34.607,2025-10-18 15:45:34.607,14,1,4,66.4
4125,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-18 16:17:34.607,2025-10-18 16:27:34.607,13,1,5,66.4
4126,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-18 19:12:34.607,2025-10-18 19:17:34.607,14,1,6,66.4
4127,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,5,Durgapura,2025-10-18 20:31:34.607,2025-10-18 20:45:34.607,18,1,7,66.4
4128,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,5,Durgapura,2025-10-18 23:09:34.607,2025-10-18 23:15:34.607,17,1,8,66.4
4129,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-19 01:31:34.607,2025-10-19 01:38:34.607,20,1,9,66.4
4130,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-19 03:14:34.607,2025-10-19 03:24:34.607,20,1,10,66.4
4131,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-19 04:26:34.607,2025-10-19 04:28:34.607,20,1,11,66.4
4132,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-19 06:20:34.607,2025-10-19 06:24:34.607,19,1,12,66.4
4133,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-19 08:22:19.120,2025-10-19 08:34:19.120,23,1,13,66.4
4134,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-19 09:21:34.607,2025-10-19 09:36:34.607,25,1,14,66.4
4135,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-19 12:36:24.161,2025-10-19 12:40:24.161,29,1,15,66.4
4136,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-19 14:23:34.607,2025-10-19 14:37:34.607,26,1,16,66.4
4137,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-19 16:50:34.607,2025-10-19 16:59:34.607,26,1,17,66.4
4138,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-19 19:47:34.607,2025-10-19 20:02:34.607,32,1,18,66.4
4139,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-19 21:45:34.607,2025-10-19 21:48:34.607,32,1,19,66.4
4140,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-19 23:37:34.607,2025-10-19 23:50:34.607,34,1,20,66.4
4141,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-20 02:17:34.607,2025-10-20 02:29:34.607,31,1,21,66.4
4142,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-20 04:07:34.607,2025-10-20 04:11:34.607,33,1,22,66.4
4143,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-20 05:25:34.607,2025-10-20 05:27:34.607,34,1,23,66.4
4144,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-20 06:25:34.607,2025-10-20 06:34:34.607,30,1,24,66.4
4145,428,78295,Churu MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-20 09:03:34.607,2025-10-20 09:08:34.607,35,1,25,66.4
4146,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,1,Jaipur Junction,2025-10-13 13:04:33.891,2025-10-13 13:18:33.891,2,1,1,66.4
4147,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,2,Bais Godam,2025-10-13 16:16:33.891,2025-10-13 16:28:33.891,6,1,2,66.4
4148,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,2,Bais Godam,2025-10-13 17:44:33.891,2025-10-13 17:53:33.891,8,1,3,66.4
4149,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,2,Bais Godam,2025-10-13 19:39:33.891,2025-10-13 19:42:33.891,9,1,4,66.4
4150,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,3,Dahar Ka Balaji,2025-10-13 22:10:33.891,2025-10-13 22:24:33.891,10,1,5,66.4
4151,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,3,Dahar Ka Balaji,2025-10-13 23:09:33.891,2025-10-13 23:11:33.891,11,1,6,66.4
4152,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,3,Dahar Ka Balaji,2025-10-14 00:29:33.891,2025-10-14 00:39:33.891,11,1,7,66.4
4153,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,4,Jaipur Gandhinagar,2025-10-14 01:36:33.891,2025-10-14 01:42:33.891,15,1,8,66.4
4154,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,5,Durgapura,2025-10-14 03:45:05.387,2025-10-14 03:55:05.387,17,1,9,66.4
4155,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-14 06:23:33.891,2025-10-14 06:37:33.891,19,1,10,66.4
4156,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-14 07:54:44.278,2025-10-14 07:58:44.278,19,1,11,66.4
4157,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,6,Kanakpura,2025-10-14 09:21:09.287,2025-10-14 09:31:09.287,21,1,12,66.4
4158,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,7,Getor Jagatpura,2025-10-14 11:31:33.891,2025-10-14 11:46:33.891,25,1,13,66.4
4159,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,8,Sanganer,2025-10-14 13:39:33.891,2025-10-14 13:49:33.891,28,1,14,66.4
4160,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,9,Bindayaka,2025-10-14 16:02:33.891,2025-10-14 16:17:33.891,32,1,15,66.4
4161,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-14 18:50:33.891,2025-10-14 19:02:33.891,35,1,16,66.4
4162,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-14 20:41:33.891,2025-10-14 20:56:33.891,37,1,17,66.4
4163,27,37854,Udaipur MEMU,MEMU,3,MEMU/PASSENGER (Medium),5.21,10,Khatipura,2025-10-14 23:07:33.891,2025-10-14 23:11:33.891,37,1,18,66.4
4164,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,1,Jaipur Junction,2025-09-30 14:24:15.321,2025-09-30 14:31:15.321,3,1,1,66.7
4165,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,1,Jaipur Junction,2025-09-30 16:44:08.888,2025-09-30 16:47:08.888,1,1,2,66.7
4166,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,1,Jaipur Junction,2025-09-30 18:13:08.888,2025-09-30 18:18:08.888,2,1,3,66.7
4167,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,2,Bais Godam,2025-09-30 19:18:08.888,2025-09-30 19:26:08.888,6,1,4,66.7
4168,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,2,Bais Godam,2025-09-30 20:48:08.888,2025-09-30 20:59:08.888,6,1,5,66.7
4169,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,3,Dahar Ka Balaji,2025-09-30 22:16:08.888,2025-09-30 22:31:08.888,12,1,6,66.7
4170,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,3,Dahar Ka Balaji,2025-09-30 23:23:08.888,2025-09-30 23:30:08.888,10,1,7,66.7
4171,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,4,Jaipur Gandhinagar,2025-10-01 02:30:08.888,2025-10-01 02:44:08.888,13,1,8,66.7
4172,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,4,Jaipur Gandhinagar,2025-10-01 05:16:08.888,2025-10-01 05:26:08.888,13,1,9,66.7
4173,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,4,Jaipur Gandhinagar,2025-10-01 06:28:08.888,2025-10-01 06:35:08.888,15,1,10,66.7
4174,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,5,Durgapura,2025-10-01 08:49:23.993,2025-10-01 09:01:23.993,16,1,11,66.7
4175,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,5,Durgapura,2025-10-01 11:18:17.652,2025-10-01 11:28:17.652,16,1,12,66.7
4176,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,5,Durgapura,2025-10-01 13:25:08.888,2025-10-01 13:35:08.888,18,1,13,66.7
4177,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,6,Kanakpura,2025-10-01 14:23:08.888,2025-10-01 14:38:08.888,21,1,14,66.7
4178,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,8,Sanganer,2025-10-01 15:17:08.888,2025-10-01 15:32:08.888,26,1,15,66.7
4179,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,8,Sanganer,2025-10-01 18:01:08.888,2025-10-01 18:10:08.888,26,1,16,66.7
4180,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,10,Khatipura,2025-10-01 19:50:08.888,2025-10-01 20:02:08.888,35,1,17,66.7
4181,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,10,Khatipura,2025-10-01 22:54:08.888,2025-10-01 23:07:08.888,36,1,18,66.7
4182,68,67036,Bharatpur-Mathura Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.22,10,Khatipura,2025-10-02 01:11:08.888,2025-10-02 01:19:08.888,37,1,19,66.7
4183,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-08 21:53:32.154,2025-10-08 21:55:32.154,2,1,1,66.8
4184,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,2,Bais Godam,2025-10-09 00:40:32.154,2025-10-09 00:52:32.154,5,1,2,66.8
4185,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,2,Bais Godam,2025-10-09 02:03:24.570,2025-10-09 02:05:24.570,9,1,3,66.8
4186,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,3,Dahar Ka Balaji,2025-10-09 03:05:32.154,2025-10-09 03:19:32.154,12,1,4,66.8
4187,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,3,Dahar Ka Balaji,2025-10-09 05:36:32.154,2025-10-09 05:47:32.154,11,1,5,66.8
4188,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,4,Jaipur Gandhinagar,2025-10-09 07:46:32.154,2025-10-09 07:55:32.154,14,1,6,66.8
4189,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,4,Jaipur Gandhinagar,2025-10-09 10:25:32.154,2025-10-09 10:27:32.154,15,1,7,66.8
4190,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,4,Jaipur Gandhinagar,2025-10-09 13:10:32.154,2025-10-09 13:12:32.154,13,1,8,66.8
4191,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,4,Jaipur Gandhinagar,2025-10-09 16:12:09.650,2025-10-09 16:20:09.650,14,1,9,66.8
4192,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-09 18:26:32.154,2025-10-09 18:33:32.154,19,1,10,66.8
4193,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-09 20:12:32.154,2025-10-09 20:21:32.154,23,1,11,66.8
4194,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,8,Sanganer,2025-10-09 21:58:32.154,2025-10-09 22:11:32.154,26,1,12,66.8
4195,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,8,Sanganer,2025-10-10 01:11:32.154,2025-10-10 01:14:32.154,28,1,13,66.8
4196,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,9,Bindayaka,2025-10-10 02:39:32.154,2025-10-10 02:43:32.154,30,1,14,66.8
4197,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,9,Bindayaka,2025-10-10 04:20:32.154,2025-10-10 04:34:32.154,34,1,15,66.8
4198,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-10 05:22:32.154,2025-10-10 05:32:32.154,37,1,16,66.8
4199,437,60171,Mount Abu-Abu Road Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-10 08:24:51.453,2025-10-10 08:33:51.453,36,1,17,66.8
4200,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-21 10:12:43.706,2025-10-21 10:16:43.706,3,1,1,66.8
4201,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-21 12:15:43.706,2025-10-21 12:26:43.706,3,1,2,66.8
4202,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-21 15:22:43.706,2025-10-21 15:30:43.706,2,1,3,66.8
4203,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-21 18:08:43.706,2025-10-21 18:14:43.706,2,1,4,66.8
4204,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,2,Bais Godam,2025-10-21 20:46:43.706,2025-10-21 20:48:43.706,9,1,5,66.8
4205,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,2,Bais Godam,2025-10-21 23:04:43.706,2025-10-21 23:11:43.706,8,1,6,66.8
4206,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,2,Bais Godam,2025-10-22 00:51:43.706,2025-10-22 01:03:43.706,6,1,7,66.8
4207,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-22 03:45:43.706,2025-10-22 03:49:43.706,18,1,8,66.8
4208,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-22 05:12:44.118,2025-10-22 05:14:44.118,17,1,9,66.8
4209,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-22 07:11:43.706,2025-10-22 07:13:43.706,20,1,10,66.8
4210,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-22 07:59:43.706,2025-10-22 08:01:43.706,21,1,11,66.8
4211,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-22 09:02:43.706,2025-10-22 09:09:43.706,20,1,12,66.8
4212,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-22 11:36:43.706,2025-10-22 11:39:43.706,20,1,13,66.8
4213,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-22 13:53:43.706,2025-10-22 14:06:43.706,20,1,14,66.8
4214,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-22 14:56:43.706,2025-10-22 15:11:43.706,22,1,15,66.8
4215,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-22 16:08:43.706,2025-10-22 16:19:43.706,24,1,16,66.8
4216,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-22 17:17:43.706,2025-10-22 17:24:43.706,25,1,17,66.8
4217,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-22 19:37:43.706,2025-10-22 19:44:43.706,24,1,18,66.8
4218,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,7,Getor Jagatpura,2025-10-22 21:33:43.706,2025-10-22 21:45:43.706,23,1,19,66.8
4219,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,8,Sanganer,2025-10-23 00:43:43.706,2025-10-23 00:55:43.706,28,1,20,66.8
4220,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,9,Bindayaka,2025-10-23 01:47:43.706,2025-10-23 02:02:43.706,32,1,21,66.8
4221,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,9,Bindayaka,2025-10-23 04:34:43.706,2025-10-23 04:44:43.706,34,1,22,66.8
4222,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,9,Bindayaka,2025-10-23 06:08:43.706,2025-10-23 06:13:43.706,34,1,23,66.8
4223,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-23 06:50:43.706,2025-10-23 07:04:43.706,37,1,24,66.8
4224,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-23 07:42:43.706,2025-10-23 07:47:43.706,36,1,25,66.8
4225,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-23 08:28:43.706,2025-10-23 08:38:43.706,35,1,26,66.8
4226,343,48614,Alwar-Delhi Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,10,Khatipura,2025-10-23 09:16:43.706,2025-10-23 09:27:43.706,37,1,27,66.8
4227,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,1,Jaipur Junction,2025-10-10 01:17:58.528,2025-10-10 01:32:58.528,1,1,1,66.9
4228,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,3,Dahar Ka Balaji,2025-10-10 03:34:58.528,2025-10-10 03:46:58.528,11,1,2,66.9
4229,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-10 04:44:58.528,2025-10-10 04:50:58.528,17,1,3,66.9
4230,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-10 06:26:58.528,2025-10-10 06:37:58.528,16,1,4,66.9
4231,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-10 07:24:58.528,2025-10-10 07:35:58.528,18,1,5,66.9
4232,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,5,Durgapura,2025-10-10 10:11:58.528,2025-10-10 10:21:58.528,17,1,6,66.9
4233,403,44164,Bikaner-Jodhpur Passenger,PASSENGER,3,MEMU/PASSENGER (Medium),5.23,6,Kanakpura,2025-10-10 12:29:58.528,2025-10-10 12:34:58.528,20,1,7,66.9
