id,train_id,timestamp,current_station,next_station,status,speed_kmph,position_m,delayed_minutes,actual_arrival,actual_departure,eta,etd,train_no,from_code,to_code
"4733","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","75.72","172339.13","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:10:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:40 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4734","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","82.65","90166.33","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:21:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:11:26 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4735","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","116.95","21914.18","21","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:51:50 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:04 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4736","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","98.14","70029.42","17","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:19:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:32 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4737","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","69.84","53904.92","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:52:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:02 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4738","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","52.05","101678.06","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:42:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:58:46 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4739","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","98.02","55377.65","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:04:57 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:18 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4740","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","107.94","74959.87","15","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:28:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:42:37 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4741","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","108.97","1664.52","27","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:11:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:48 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4742","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","106.59","1541.04","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:41:43 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:55:34 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4743","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","57.48","5643.66","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:32:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:59:26 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4744","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","84.38","26747.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:12:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:39 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4745","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.14","169077.90","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:03:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:23:57 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4746","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","43.97","230412.01","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 08:31:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:52:09 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4747","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","113.20","37682.76","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:42:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:36:05 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4748","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","73.86","224127.44","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:30:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:05:59 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4749","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","114.56","214296.77","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:41:34 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:04:21 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4750","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","45.48","11113.00","11","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:35:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:09 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4751","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","110.76","153681.96","4","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:57:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:21:37 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4752","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","58.61","74793.62","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:15:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:18 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4753","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","70.43","153614.90","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:18:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:08:54 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4754","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","90.93","100619.97","14","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:05:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:40:30 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4755","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.31","213967.39","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:30:50 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:06:29 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4756","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","110.60","127272.02","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:56:12 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:32:55 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4757","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","83.22","1017.40","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:28:33 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:08:51 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4758","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","40.50","101613.16","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:07:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:56 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4759","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","102.64","206469.79","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:59:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:37:35 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4760","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","82.06","8318.12","29","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:27:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:33:47 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4761","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","45.26","2074.17","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:42:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:37 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4762","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","93.60","32634.43","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:50:56 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:26:18 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4763","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","54.15","12298.32","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:49:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:34:50 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4764","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","65.29","26351.29","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:13:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:00:17 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4765","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","51.30","3507.69","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:14:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:19:22 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4766","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","68.91","94805.16","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:02:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:35 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4767","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","92.64","121845.99","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:15:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:57 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4768","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.02","59628.78","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:25:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:05:40 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4769","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","58.58","43495.74","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:25:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:28:21 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4770","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","109.75","21178.41","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:45:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:41:20 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4771","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","68.03","101034.47","23","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:34:56 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:57:06 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4772","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","80.57","11032.93","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:26:25 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:31 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4773","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","65.77","4299.21","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:32:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:02:12 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4774","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","51.79","4318.85","15","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:33:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:14:36 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4775","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","68.07","117243.05","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:00:24 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:54:24 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4776","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.41","145399.30","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:39:21 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:54:48 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4777","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","86.67","170134.60","11","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:59:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:52:13 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4778","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","50.40","66295.05","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:58:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:20:36 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4779","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","40.56","7081.14","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:32:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 19:54:42 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4780","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","71.89","59248.50","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:46:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:02:41 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4781","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","108.38","17289.67","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:05:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:41 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4782","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","92.64","37975.00","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:30:00 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:43:33 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4783","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","95.26","11385.38","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:23:18 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:07:40 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4784","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","74.05","81.94","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:33 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4785","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.02","47832.32","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:32:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:21:02 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4786","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","99.76","274.08","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:23:56 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:14:03 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4787","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","95.56","125266.93","15","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:58:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:35:32 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4788","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","105.57","10481.40","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:46:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:45:54 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4789","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","93.43","13163.74","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:08:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:20:43 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4790","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","56.35","161636.09","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:04:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:41:47 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4791","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.95","11730.04","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:18:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:09:17 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4792","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","117.89","82117.49","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:05:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:51:12 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4793","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","51.19","55909.92","18","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:28:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:21 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4794","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","75.63","36373.93","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:59:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:09:26 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4795","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","69.43","265151.74","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:35:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:06 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4796","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","63.62","80777.35","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:32:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:12 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4797","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","94.57","7535.12","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:22:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:35 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4798","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","101.51","9451.38","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:06:27 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:26:07 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
